"candidate_id","candidate_name","mapping_status","identity_resolved","source_object","tissue","assay","platform","evidence_layer","interpretation_scope","feature_id","matched_gene","contrast_type","contrast_category","Timepoint","logFC","CI.L_calculated","CI.R_calculated","p_value","adj_p_value","direction","review_direction","direction_comparison"
"T3_11","Follistatin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000134363.12","FST","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.271923530330961,-0.772547591225745,0.228700530563824,0.285937996169935,0.473333037077054,"down","up","not_applicable"
"T3_11","Follistatin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000134363.12","FST","exercise_with_controls","RE-CON","post_24_hr",-0.248019312069074,-0.733580727385263,0.237542103247115,0.315548375323019,0.556952963991073,"down","up","not_applicable"
"T3_11","Follistatin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000134363.12","FST","exercise_with_controls","EE-CON","post_15_30_45_min",0.35704797590192,-0.141113897396125,0.855209849199965,0.159445259527253,0.520831379013736,"up","up","not_applicable"
"T3_11","Follistatin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000134363.12","FST","exercise_with_controls","EE-CON","post_24_hr",0.102695526373029,-0.382551132117812,0.58794218486387,0.677334690770047,0.888456889394781,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","Endur_vs_Resist","EE-RE","post_24_hr",-0.100563378470092,-0.439128060562242,0.238001303622058,0.559308410749084,0.763866855812097,"down","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","RE-CON","post_24_hr",0.108205115817593,-0.292472016833238,0.508882248468424,0.595501752227195,0.787120770818156,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","EE-CON","post_24_hr",0.00764173734750084,-0.401143075027057,0.416426549722059,0.970679540513703,0.994012796697345,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.935304818396693,-1.29245990081082,-0.57814973598257,4.57728037506363e-07,6.55957653749353e-06,"down","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","RE-CON","post_15_30_45_min",0.911078883731542,0.504790543577731,1.31736722388535,1.42386824807084e-05,0.000723281258689275,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.560669189471105,0.20743754257454,0.913900836367671,0.00195975330011327,0.0738665918528994,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","EE-CON","post_15_30_45_min",1.47174807320265,1.05210098806538,1.89139515833991,3.03520589160319e-11,4.17568450537308e-09,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","RE-CON","post_3.5_4_hr",1.46823377422103,1.04732612695736,1.88914142148471,3.74437842578017e-11,9.25388374718635e-10,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204388.7","HSPA1B","exercise_with_controls","EE-CON","post_3.5_4_hr",0.53292895582434,0.0943475583482625,0.971510353300417,0.0174029228846626,0.0967095150637825,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","EE-CON","post_15_30_45_min",1.19587967070363,0.807695686420049,1.58406365498721,3.97288629040296e-09,4.1776038068957e-07,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.208238717528383,-0.121323867617586,0.537801302674352,0.214691461607697,0.791717586265439,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","EE-CON","post_24_hr",-0.088436926745759,-0.467145711746119,0.290271858254601,0.646188047081507,0.874924183731469,"down","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","Endur_vs_Resist","EE-RE","post_24_hr",-0.229905353754805,-0.543008394867182,0.0831976873575712,0.149509959229968,0.351403746715196,"down","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","RE-CON","post_3.5_4_hr",1.58054064200706,1.19175134120547,1.96932994280865,2.55417419721435e-14,1.03859265570965e-12,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","RE-CON","post_24_hr",0.141468427009046,-0.230675121364444,0.513611975382537,0.454999911599588,0.68580238661532,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-1.0130314218399,-1.34465415209877,-0.681408691581034,5.15172833995629e-09,1.1002572207547e-07,"down","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","RE-CON","post_15_30_45_min",0.987640953175244,0.61165780855665,1.36362409779384,4.28046073803836e-07,3.28679657322211e-05,"up","up","not_applicable"
"T3_13","HSP72","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000204389.10","HSPA1A","exercise_with_controls","EE-CON","post_3.5_4_hr",0.567509220167157,0.164177428677902,0.970841011656412,0.00596782197114845,0.0446665638370465,"up","up","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","RE-CON","post_15_30_45_min",-0.0541671123536209,-0.212355538793279,0.104021314086037,0.500637659869456,0.812787642981481,"down","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.061222552580191,-0.0779562393103853,0.200401344470767,0.38712774002731,0.88251802898656,"up","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","RE-CON","post_24_hr",-0.111207083965876,-0.264427147927309,0.0420129799955576,0.154091068832435,0.354499645395021,"down","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","EE-CON","post_15_30_45_min",0.00705544022657012,-0.158269588449769,0.172380468902909,0.93307892876943,0.984408767783155,"up","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.151961085692196,6.14692853926901e-05,0.303860702098999,0.0499080823957676,0.137620265954857,"up","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","EE-CON","post_24_hr",-0.108989375998269,-0.267464541352705,0.0494857893561668,0.176776247906847,0.492723126235713,"down","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.390618440246582,-0.560649192242333,-0.220587688250831,9.44178609748738e-06,7.6632874493709e-05,"down","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","Endur_vs_Resist","EE-RE","post_24_hr",0.0022177079676069,-0.132545195166414,0.136980611101628,0.974167473157141,0.989248671593699,"up","up;unchanged","not_applicable"
"T3_17","IL-15","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000164136.17","IL15","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.238657354554386,-0.415780465802441,-0.061534243306331,0.00847541145753209,0.0577230064985137,"down","up;unchanged","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","Endur_vs_Resist","EE-RE","post_15_30_45_min",-0.0131561451938644,-0.202096130518967,0.175783840131239,0.891022523745487,0.988891394042569,"down","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","EE-CON","post_24_hr",0.0425325010964688,-0.176299075377063,0.26136407757,0.70216374748526,0.899512788642365,"up","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","RE-CON","post_24_hr",-0.166979341278743,-0.380581364887508,0.0466226823300229,0.124895438075519,0.307921689046585,"down","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.0194732676981095,-0.25508338912848,0.216136853732261,0.870811033213646,0.949690299835044,"down","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","EE-CON","post_15_30_45_min",-0.17206634566812,-0.395583416396905,0.0514507250606655,0.130725985797698,0.474487405492704,"down","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","Endur_vs_Resist","EE-RE","post_24_hr",0.209511842375211,0.0285287404707697,0.390494944279653,0.0234588041867404,0.096290750452237,"up","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","RE-CON","post_15_30_45_min",-0.158910200474256,-0.375183564012413,0.0573631630639017,0.149089597639549,0.505486679020433,"down","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.0124048445614493,-0.179988190847903,0.204797879970802,0.899047378663476,0.943709906665579,"up","up","not_applicable"
"T3_18","Irisin","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000160097.20","FNDC5","exercise_with_controls","RE-CON","post_3.5_4_hr",-0.0318781122595588,-0.256864468245658,0.193108243726541,0.780409495476427,0.863813634651045,"down","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","RE-CON","post_3.5_4_hr",0.652993411445952,0.309566967611228,0.996419855280676,0.000219853687341424,0.00124106423303677,"up","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.198014548586725,-0.0881804631132633,0.484209560286714,0.174351945205776,0.757766751940493,"up","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.453005162188737,-0.738118305718792,-0.167892018658682,0.00194126588068542,0.00992823990837535,"down","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","Endur_vs_Resist","EE-RE","post_24_hr",-0.0264681308332033,-0.312254756767572,0.259318495101165,0.855479417991515,0.935367223764615,"down","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","EE-CON","post_15_30_45_min",0.517357339962837,0.160980908288839,0.873733771636835,0.00458310608373333,0.0683022928450145,"up","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","RE-CON","post_24_hr",-0.108448655570859,-0.434704542051446,0.217807230909729,0.513449558757128,0.730358328926541,"down","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","EE-CON","post_24_hr",-0.134916786404062,-0.466646590348489,0.196813017540364,0.424088050518989,0.737363836336808,"down","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","EE-CON","post_3.5_4_hr",0.199988249257216,-0.160479730807869,0.5604562293223,0.275768497501585,0.553295807934377,"up","up","not_applicable"
"T3_20","METRNL","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000176845.13","METRNL","exercise_with_controls","RE-CON","post_15_30_45_min",0.319342791376112,-0.0302515185706922,0.668937101322916,0.07323497516434,0.369091844042071,"up","up","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","EE-CON","post_15_30_45_min",0.508091755443206,-0.0534564898709,1.06964000075731,0.0759830439995585,0.367750699271845,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.0122444377923124,-0.414405342681136,0.438894218265761,0.954994395835406,0.994833163080012,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","Endur_vs_Resist","EE-RE","post_24_hr",0.0328796598325151,-0.389995013488037,0.455754333153067,0.878452246091807,0.946221685458481,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","EE-CON","post_24_hr",-0.196208554424857,-0.721511385030377,0.329094276180663,0.462790167264482,0.764792146651746,"down","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","RE-CON","post_24_hr",-0.229088214257372,-0.725800142273783,0.267623713759039,0.364704170058044,0.60676218315915,"down","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","EE-CON","post_3.5_4_hr",1.05886956453603,0.507142002852706,1.61059712621935,0.00019291569990661,0.00305061809363814,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.0136561122897664,-0.37716871706392,0.404480941643453,0.945226303288854,0.970283002989922,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","RE-CON","post_3.5_4_hr",1.04521345224626,0.517740853652628,1.57268605083989,0.000120291957199346,0.000733345613516987,"up","up;unchanged","not_applicable"
"T3_21","Myonectin (CTRP15)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000178752.16","ERFE","exercise_with_controls","RE-CON","post_15_30_45_min",0.495847317650894,-0.0347116195730764,1.02640625487486,0.0668705225705989,0.352326983557089,"up","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","RE-CON","post_15_30_45_min",-0.125838737108982,-0.506799155263369,0.255121681045405,0.515969406476859,0.820867199723086,"down","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","RE-CON","post_24_hr",-0.781109986218569,-1.13862558897624,-0.423594383460901,2.40795465219119e-05,0.000354936815652004,"down","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","RE-CON","post_3.5_4_hr",-1.44874220483892,-1.84229069460906,-1.05519371506878,4.92925942449189e-12,1.42516889385178e-10,"down","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","Endur_vs_Resist","EE-RE","post_15_30_45_min",0.26689632810585,-0.0560179905385356,0.589810646750236,0.104844845048008,0.653903871136214,"up","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","Endur_vs_Resist","EE-RE","post_24_hr",0.334259794462885,0.0126912849464658,0.655828303979304,0.0416799804175019,0.145259615096588,"up","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","EE-CON","post_15_30_45_min",0.141057590996868,-0.242856700746543,0.52497188274028,0.4700221164398,0.794885537908975,"up","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","Endur_vs_Resist","EE-RE","post_3.5_4_hr",0.571078004215699,0.196130135922116,0.946025872509282,0.00297211912189398,0.014170000203277,"up","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.877664200623218,-1.27160165334816,-0.483726747898275,1.67323679206855e-05,0.000395185496427176,"down","up;unchanged","not_applicable"
"T3_23","Myostatin (GDF8)","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000138379.5","MSTN","exercise_with_controls","EE-CON","post_24_hr",-0.446850191755684,-0.807589318735239,-0.0861110647761299,0.0153923412611989,0.121675499289904,"down","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","Endur_vs_Resist","EE-RE","post_15_30_45_min",-0.0096783155754876,-0.17553239820383,0.156175767052854,0.908592521233389,0.990030620621875,"down","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","EE-CON","post_24_hr",0.00554243207737493,-0.186818804436016,0.197903668590766,0.954790189278509,0.989528453581744,"up","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","RE-CON","post_24_hr",-0.067801271009599,-0.255681698284701,0.120079156265503,0.477872527534852,0.703668817642311,"down","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","RE-CON","post_3.5_4_hr",0.0177563254269826,-0.180564706992584,0.216077357846549,0.860168295052855,0.917879799820799,"up","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","EE-CON","post_15_30_45_min",0.0193486842342798,-0.177073656946987,0.215771025415547,0.846319366721896,0.961132513524657,"up","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","Endur_vs_Resist","EE-RE","post_3.5_4_hr",-0.0469376982166336,-0.215924032467701,0.122048636034434,0.58483911180682,0.740915102018418,"down","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","Endur_vs_Resist","EE-RE","post_24_hr",0.0733437030869739,-0.0856564092174904,0.232343815391438,0.364472429709635,0.605705188451416,"up","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","RE-CON","post_15_30_45_min",0.0290269998097674,-0.161328434489964,0.219382434109499,0.764162083513681,0.927233764543099,"up","up;unchanged","not_applicable"
"T3_24","SPARC","gene",TRUE,"MUSCLE_TRNSCRPT_DA","muscle","transcript-rna-seq","transcript-rna-seq","RNA","tissue_or_blood_cell_context","ENSG00000113140.11","SPARC","exercise_with_controls","EE-CON","post_3.5_4_hr",-0.029181372789651,-0.236651445687158,0.178288700107855,0.781991789241722,0.912738338818454,"down","up;unchanged","not_applicable"
