tissue,assay,full_model,contrast,contrast_short,contrast_type,contrast_category,randomGroupCode,Timepoint,feature_id,logFC,CI.L_calculated,CI.R_calculated,degrees_of_freedom,logLik,t,AveExpr,z.std,p_value,adj_p_value,entrez_gene,gene_symbol,ensembl_gene,uniprot,refmet_name,refmet_id,kegg_id,custom_annotation,relationship_to_gene,flanking_sequence
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_20_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_20_min + group_timepointADUControl.pre_exercise,Endur.during_20_min - Control.during_20_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_20_min,OID20911,0.100901337348849,-0.491748739457627,0.693551414155325,160.356677189849,-213.034762677845,0.336239421817889,1.38402885755428,0.335654399325891,0.73713149670711,0.875536740011714,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_20_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_20_min + group_timepointADUControl.pre_exercise,Endur.during_20_min - Control.during_20_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_20_min,OID20770,-0.0415174384610635,-0.307250102454683,0.224215225532556,158.103452516588,-84.3619319595185,-0.308547395491023,0.0120515524807941,-0.308021344470264,0.758066090897693,0.889314588348536,10468.0,FST,ENSG00000134363,P19883,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_20_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_20_min + group_timepointADUControl.pre_exercise,Endur.during_20_min - Control.during_20_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_20_min,OID20563,-0.0876407539599338,-0.737129975893161,0.561848467973293,161.19683892271,-228.076556182767,-0.266489450762177,1.39510537074489,-0.26604383146419,0.790205452396175,0.901627508042289,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20976,0.560544271107797,0.332354424806367,0.788734117409227,158.328543826814,-37.9659969364675,4.85132618861542,0.978677569101056,4.67856818738367,2.88885102950083e-06,0.0002274167727112,6376.0,CX3CL1,ENSG00000006210,P78423,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20650,0.369481878982513,0.0676246374294683,0.671339120535557,160.609765759998,-74.2319885689705,2.41706483113273,0.381278987133435,2.3920646219637,0.0167538922339456,0.10102240551277,7422.0,VEGFA,ENSG00000112715,P15692,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20251,0.359733625546562,0.0172325886000972,0.702234662493028,159.216223216616,-106.654658391585,2.07410301436616,0.0822438201154319,2.05732450158083,0.0396550220395438,0.157398224733988,9518.0,GDF15,ENSG00000130513,Q99988,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20276,0.509221110600887,0.0219028896023544,0.99653933159942,159.054824911626,-177.766033828465,2.06351293168048,0.0238781768068291,2.04694440907906,0.0406635430804824,0.160082296194137,1508.0,CTSB,ENSG00000164733,P07858,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID21276,0.452793441784712,-0.102080976370346,1.00766785993977,159.523321918888,-199.821579064646,1.61153041681923,1.11956377065637,1.6025787048311,0.109027698372997,0.305925244741658,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20911,0.35010655378678,-0.256036139966126,0.956249247539685,160.356677189849,-213.034762677845,1.14065909439381,1.38402885755428,1.13659263525179,0.255708620254058,0.517627307000001,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20563,0.373367585752003,-0.290739411281568,1.03747458278557,161.19683892271,-228.076556182767,1.11025372037873,1.39510537074489,1.1064205257304,0.268544545388243,0.533699327931472,3569.0,IL6,ENSG00000136244,P05231,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20770,0.148893056694971,-0.123237950430284,0.421024063820226,158.103452516588,-84.3619319595185,1.08050873634717,0.0120515524807941,1.07687744482858,0.281535020843669,0.539463036770425,10468.0,FST,ENSG00000134363,P19883,,,,,,
blood,prot-ol,~ 0 + group_timepoint +  BMI + calculatedAge + Sex + (1 | pid),group_timepointADUEndur.during_40_min - group_timepointADUEndur.pre_exercise - group_timepointADUControl.during_40_min + group_timepointADUControl.pre_exercise,Endur.during_40_min - Control.during_40_min (delta-delta),exercise_with_controls,EE-CON,ADUEndur,during_40_min,OID20718,0.406449515083253,-0.387567335679134,1.20046636584564,170.291349210218,-250.309834876715,1.01071925919879,1.0739241342672,1.00762488480986,0.313634577827272,0.575912694204965,3303.0,HSPA1A,ENSG00000204389,P0DMV8,,,,,,
